Date,relacion mont/num,tc,montoSpei,numSpei
16/04/2011,#VALOR!,N/E,N/E,N/E
17/04/2011,#VALOR!,N/E,N/E,N/E
18/04/2011,"779,917",11.709,"273,952,842,942","351,259"
19/04/2011,"814,422",11.7783,"233,127,533,016","286,249"
20/04/2011,"700,046",11.6925,"256,518,420,681","366,431"
21/04/2011,#VALOR!,11.6252,N/E,N/E
22/04/2011,#VALOR!,N/E,N/E,N/E
23/04/2011,#VALOR!,N/E,N/E,N/E
24/04/2011,#VALOR!,N/E,N/E,N/E
25/04/2011,"958,973",N/E,"290,448,955,630","302,875"
26/04/2011,"1,050,722",11.6294,"262,911,578,841","250,220"
27/04/2011,"943,028",11.5824,"245,317,495,636","260,138"
28/04/2011,"757,178",11.5868,"262,440,114,164","346,603"
29/04/2011,"530,863",11.5428,"332,826,613,146","626,954"
30/04/2011,#VALOR!,N/E,N/E,N/E
1/5/2011,#VALOR!,N/E,N/E,N/E
2/5/2011,"713,983",11.5278,"235,885,640,239","330,380"
3/5/2011,"776,960",11.5023,"209,309,024,814","269,395"
4/5/2011,"800,980",11.5665,"236,086,390,570","294,747"
5/5/2011,"553,742",11.6214,"148,610,477,108","268,375"
6/5/2011,"538,382",11.6934,"209,624,563,895","389,360"
7/5/2011,#VALOR!,N/E,N/E,N/E
8/5/2011,#VALOR!,N/E,N/E,N/E
9/5/2011,"774,233",11.609,"242,419,271,921","313,109"
10/5/2011,"889,944",11.641,"217,259,248,337","244,127"
11/5/2011,"834,255",11.6009,"202,735,646,577","243,014"
12/5/2011,"733,902",11.6075,"224,868,955,812","306,402"
13/05/2011,"432,816",11.6656,"236,374,937,353","546,133"
14/05/2011,#VALOR!,N/E,N/E,N/E
15/05/2011,#VALOR!,N/E,N/E,N/E
16/05/2011,"702,918",11.7219,"256,819,669,003","365,362"
17/05/2011,"1,003,301",11.7094,"260,868,385,067","260,010"
18/05/2011,"814,501",11.766,"212,658,875,349","261,091"
19/05/2011,"833,595",11.7234,"227,666,423,072","273,114"
20/05/2011,"630,056",11.6588,"245,057,880,605","388,946"
21/05/2011,0,N/E,"19,606","500,260"
22/05/2011,#VALOR!,N/E,N/E,N/E
23/05/2011,"742,709",11.6467,"255,855,855,570","344,490"
24/05/2011,"903,134",11.7292,"243,400,013,329","269,506"
25/05/2011,"927,200",11.7032,"240,638,115,800","259,532"
26/05/2011,"925,204",11.6948,"260,526,264,247","281,588"
27/05/2011,"681,108",11.6956,"290,456,653,685","426,447"
28/05/2011,#VALOR!,N/E,N/E,N/E
29/05/2011,#VALOR!,N/E,N/E,N/E
30/05/2011,"664,684",11.6256,"270,324,791,024","406,697"
31/05/2011,"579,739",11.6123,"290,934,893,185","501,838"
1/6/2011,"766,228",11.578,"213,625,901,733","278,802"
2/6/2011,"810,192",11.6277,"230,240,502,832","284,180"
3/6/2011,"558,178",11.6739,"229,000,999,125","410,265"
4/6/2011,#VALOR!,N/E,N/E,N/E
5/6/2011,#VALOR!,N/E,N/E,N/E
6/6/2011,"796,498",11.6689,"243,950,705,556","306,279"
7/6/2011,"885,027",11.6983,"241,107,006,196","272,429"
8/6/2011,"893,532",11.7196,"228,388,537,650","255,602"
9/6/2011,"881,021",11.8001,"249,462,850,353","283,152"
10/6/2011,"648,138",11.7965,"270,483,738,303","417,324"
11/6/2011,#VALOR!,N/E,N/E,N/E
12/6/2011,#VALOR!,N/E,N/E,N/E
13/06/2011,"837,096",11.8686,"253,794,927,615","303,185"
14/06/2011,"748,456",11.868,"254,793,072,592","340,425"
15/06/2011,"625,448",11.7982,"260,560,254,436","416,598"
16/06/2011,"750,385",11.8751,"240,328,721,677","320,274"
17/06/2011,"666,227",11.9591,"273,328,406,656","410,263"
18/06/2011,#VALOR!,N/E,N/E,N/E
19/06/2011,#VALOR!,N/E,N/E,N/E
20/06/2011,"910,320",11.9006,"274,191,230,912","301,203"
21/06/2011,"800,802",11.8916,"206,037,465,653","257,289"
22/06/2011,"797,296",11.813,"199,437,982,202","250,143"
23/06/2011,"857,182",11.7789,"235,432,800,049","274,659"
24/06/2011,"606,294",11.8816,"243,392,945,704","401,444"
25/06/2011,#VALOR!,N/E,N/E,N/E
26/06/2011,#VALOR!,N/E,N/E,N/E
27/06/2011,"871,428",11.8822,"258,567,359,869","296,717"
28/06/2011,"900,819",11.8938,"271,723,121,035","301,640"
29/06/2011,"790,033",11.8389,"300,936,948,032","380,917"
30/06/2011,"583,881",11.7748,"328,531,877,174","562,669"
1/7/2011,"622,403",11.723,"254,892,811,757","409,530"
2/7/2011,#VALOR!,N/E,N/E,N/E
3/7/2011,#VALOR!,N/E,N/E,N/E
4/7/2011,"714,342",11.6368,"223,998,492,226","313,573"
5/7/2011,"850,827",11.5925,"252,903,195,336","297,244"
6/7/2011,"859,373",11.6194,"234,171,514,665","272,491"
7/7/2011,"842,165",11.6544,"253,481,593,378","300,988"
8/7/2011,"600,632",11.5738,"250,787,954,119","417,540"
9/7/2011,#VALOR!,N/E,N/E,N/E
10/7/2011,"7,500",N/E,"15,000",2
11/7/2011,"876,586",11.6337,"263,902,458,465","301,057"
12/7/2011,"934,685",11.7274,"258,008,656,128","276,038"
13/07/2011,"855,811",11.7867,"233,223,981,035","272,518"
14/07/2011,"652,204",11.717,"243,415,739,484","373,220"
15/07/2011,"521,058",11.701,"288,804,334,880","554,265"
16/07/2011,"10,000",N/E,"10,000",1
17/07/2011,#VALOR!,N/E,N/E,N/E
18/07/2011,"819,276",11.7178,"272,342,201,621","332,418"
19/07/2011,"898,496",11.7877,"243,602,114,123","271,122"
20/07/2011,"987,606",11.6964,"252,909,161,666","256,083"
21/07/2011,"827,338",11.6638,"230,364,714,745","278,441"
22/07/2011,"629,959",11.6174,"244,498,419,703","388,118"
23/07/2011,#VALOR!,N/E,N/E,N/E
24/07/2011,#VALOR!,N/E,N/E,N/E
25/07/2011,"919,752",11.6393,"274,831,080,673","298,810"
26/07/2011,"1,058,590",11.6641,"281,034,517,472","265,480"
27/07/2011,"991,169",11.6172,"279,227,239,537","281,715"
28/07/2011,"748,712",11.6527,"277,930,789,576","371,212"
29/07/2011,"439,889",11.6821,"292,823,700,618","665,677"
30/07/2011,#VALOR!,N/E,N/E,N/E
31/07/2011,#VALOR!,N/E,N/E,N/E
1/8/2011,"785,130",11.7425,"266,473,050,883","339,400"
2/8/2011,"824,036",11.7514,"226,380,948,082","274,722"
3/8/2011,"812,997",11.7657,"229,329,345,422","282,079"
4/8/2011,"603,910",11.8473,"226,897,349,550","375,714"
5/8/2011,"581,387",11.9523,"249,043,619,057","428,361"
6/8/2011,#VALOR!,N/E,N/E,N/E
7/8/2011,#VALOR!,N/E,N/E,N/E
8/8/2011,"834,414",11.9794,"254,285,920,517","304,748"
9/8/2011,"868,248",12.1845,"242,534,603,915","279,338"
10/8/2011,"790,838",12.371,"232,203,483,940","293,617"
11/8/2011,"845,457",12.3221,"258,165,454,015","305,356"
12/8/2011,"578,547",12.3899,"277,814,122,700","480,193"
13/08/2011,#VALOR!,N/E,N/E,N/E
14/08/2011,#VALOR!,N/E,N/E,N/E
15/08/2011,"550,089",12.2992,"263,272,167,760","478,599"
16/08/2011,"840,334",12.2424,"266,614,518,047","317,272"
17/08/2011,"922,827",12.2631,"262,725,235,012","284,696"
18/08/2011,"845,709",12.1651,"251,837,683,871","297,783"
19/08/2011,"604,541",12.3685,"251,327,525,482","415,733"
20/08/2011,"2,500",N/E,"2,500",1
21/08/2011,#VALOR!,N/E,N/E,N/E
22/08/2011,"903,780",12.2386,"253,748,967,245","280,764"
23/08/2011,"964,494",12.2948,"274,227,931,688","284,323"
24/08/2011,"884,578",12.3357,"237,120,986,519","268,061"
25/08/2011,"871,281",12.3952,"269,867,172,741","309,736"
26/08/2011,"720,348",12.4259,"303,495,642,928","421,318"
27/08/2011,#VALOR!,N/E,N/E,N/E
28/08/2011,#VALOR!,N/E,N/E,N/E
29/08/2011,"788,660",12.4953,"279,826,044,898","354,812"
30/08/2011,"705,538",12.4148,"294,836,458,505","417,889"
31/08/2011,"669,292",12.4838,"353,241,611,441","527,784"
1/9/2011,"832,749",12.348,"268,345,889,277","322,241"
2/9/2011,"635,352",12.2616,"267,316,580,947","420,738"
3/9/2011,#VALOR!,N/E,N/E,N/E
4/9/2011,#VALOR!,N/E,N/E,N/E
5/9/2011,"742,998",12.3735,"254,259,734,799","342,208"
6/9/2011,"865,299",12.5353,"246,152,583,023","284,471"
7/9/2011,"1,026,435",12.5102,"288,997,846,790","281,555"
8/9/2011,"848,921",12.4661,"260,668,985,348","307,059"
9/9/2011,"580,262",12.4956,"262,762,285,407","452,834"
10/9/2011,#VALOR!,N/E,N/E,N/E
11/9/2011,#VALOR!,N/E,N/E,N/E
12/9/2011,"849,370",12.6324,"282,989,674,899","333,176"
13/09/2011,"842,250",12.7687,"264,669,552,534","314,241"
14/09/2011,"589,944",12.8994,"259,698,257,285","440,208"
15/09/2011,"487,631",12.9646,"271,399,233,805","556,567"
16/09/2011,#VALOR!,12.9127,N/E,N/E
17/09/2011,#VALOR!,N/E,N/E,N/E
18/09/2011,#VALOR!,N/E,N/E,N/E
19/09/2011,"855,617",N/E,"304,681,736,237","356,096"
20/09/2011,"866,955",13.186,"258,147,075,681","297,763"
21/09/2011,"912,318",13.1669,"258,071,901,813","282,875"
22/09/2011,"838,883",13.4045,"257,947,315,370","307,489"
23/09/2011,"721,083",13.8917,"312,908,332,327","433,942"
24/09/2011,#VALOR!,N/E,N/E,N/E
25/09/2011,#VALOR!,N/E,N/E,N/E
26/09/2011,"1,025,310",13.7788,"329,843,249,040","321,701"
27/09/2011,"1,062,992",13.6677,"307,364,204,623","289,150"
28/09/2011,"987,954",13.3414,"312,354,349,396","316,163"
29/09/2011,"807,638",13.4217,"355,227,558,843","439,835"
30/09/2011,"532,838",13.4567,"362,584,858,075","680,478"
1/10/2011,#VALOR!,N/E,N/E,N/E
2/10/2011,"3,700",N/E,"7,400",2
3/10/2011,"936,992",13.7994,"351,265,135,545","374,886"
4/10/2011,"892,802",13.8967,"275,736,634,632","308,844"
5/10/2011,"894,048",13.9714,"284,864,258,338","318,623"
6/10/2011,"932,194",13.6675,"289,869,511,637","310,954"
7/10/2011,"655,610",13.5341,"295,035,593,130","450,017"
8/10/2011,#VALOR!,N/E,N/E,N/E
9/10/2011,#VALOR!,N/E,N/E,N/E
10/10/2011,"741,500",13.3143,"266,628,498,196","359,580"
11/10/2011,"1,027,289",13.2751,"303,117,965,050","295,066"
12/10/2011,"998,071",13.3266,"271,467,236,924","271,992"
13/10/2011,"847,761",13.2213,"301,089,890,799","355,159"
14/10/2011,"470,169",13.3647,"298,466,263,013","634,807"
15/10/2011,#VALOR!,N/E,N/E,N/E
16/10/2011,#VALOR!,N/E,N/E,N/E
17/10/2011,"766,230",13.2711,"302,347,442,188","394,591"
18/10/2011,"873,287",13.2952,"258,666,651,508","296,199"
19/10/2011,"953,259",13.4445,"272,242,158,369","285,591"
20/10/2011,"1,084,583",13.3733,"340,007,009,408","313,491"
21/10/2011,"705,705",13.6628,"304,361,481,072","431,287"
22/10/2011,#VALOR!,N/E,N/E,N/E
23/10/2011,#VALOR!,N/E,N/E,N/E
24/10/2011,"942,054",13.5996,"306,425,577,950","325,274"
25/10/2011,"917,373",13.4889,"282,216,174,272","307,635"
26/10/2011,"1,007,203",13.4459,"303,350,399,915","301,181"
27/10/2011,"949,811",13.4914,"327,179,447,255","344,468"
28/10/2011,"540,567",13.1973,"310,028,419,468","573,525"
29/10/2011,#VALOR!,N/E,N/E,N/E
30/10/2011,#VALOR!,N/E,N/E,N/E
31/10/2011,"570,740",13.1132,"357,200,281,335","625,855"
1/11/2011,"899,013",13.1802,"289,646,564,687","322,183"
2/11/2011,#VALOR!,13.6282,N/E,N/E
3/11/2011,"661,638",N/E,"274,989,943,597","415,620"
4/11/2011,"608,303",13.4128,"299,852,088,407","492,932"
5/11/2011,#VALOR!,N/E,N/E,N/E
6/11/2011,#VALOR!,N/E,N/E,N/E
7/11/2011,"863,612",13.4698,"302,734,807,321","350,545"
8/11/2011,"979,368",13.4504,"297,536,988,692","303,805"
9/11/2011,"1,006,200",13.3852,"298,922,880,019","297,081"
10/11/2011,"832,321",13.5252,"296,288,871,212","355,979"
11/11/2011,"567,731",13.5622,"267,279,081,817","470,785"
12/11/2011,#VALOR!,N/E,N/E,N/E
13/11/2011,#VALOR!,N/E,N/E,N/E
14/11/2011,"664,315",13.4165,"292,367,514,189","440,104"
15/11/2011,"568,375",13.5122,"275,744,228,890","485,145"
16/11/2011,"788,655",13.5672,"266,298,677,103","337,662"
17/11/2011,"806,297",13.5847,"275,180,960,023","341,290"
18/11/2011,"544,621",13.6375,"266,266,227,670","488,902"
19/11/2011,#VALOR!,N/E,N/E,N/E
20/11/2011,#VALOR!,N/E,N/E,N/E
21/11/2011,#VALOR!,13.7033,N/E,N/E
22/11/2011,"779,733",N/E,"306,378,060,770","392,927"
23/11/2011,"878,376",13.9812,"292,282,394,813","332,753"
24/11/2011,"744,496",14.1291,"248,690,632,257","334,039"
25/11/2011,"718,582",14.1778,"346,914,637,525","482,777"
26/11/2011,#VALOR!,N/E,N/E,N/E
27/11/2011,#VALOR!,N/E,N/E,N/E
28/11/2011,"892,048",14.2443,"344,533,142,916","386,227"
29/11/2011,"825,300",14.0344,"371,808,408,928","450,513"
30/11/2011,"582,375",13.9538,"389,655,170,797","669,080"
1/12/2011,"784,574",13.61,"299,970,834,712","382,336"
2/12/2011,"599,369",13.5894,"295,116,114,772","492,378"
3/12/2011,#VALOR!,N/E,N/E,N/E
4/12/2011,#VALOR!,N/E,N/E,N/E
5/12/2011,"709,121",13.5488,"280,481,613,489","395,534"
6/12/2011,"827,997",13.4786,"290,123,374,125","350,392"
7/12/2011,"903,172",13.497,"312,916,498,569","346,464"
8/12/2011,"789,187",13.5118,"305,203,101,314","386,731"
9/12/2011,"528,272",13.6569,"301,187,365,992","570,137"
10/12/2011,#VALOR!,N/E,N/E,N/E
11/12/2011,#VALOR!,N/E,N/E,N/E
12/12/2011,#VALOR!,13.6406,N/E,N/E
13/12/2011,"643,038",N/E,"367,926,141,326","572,169"
14/12/2011,"661,710",13.7714,"320,398,440,660","484,198"
15/12/2011,"577,447",13.9412,"353,927,478,297","612,918"
16/12/2011,"514,196",13.823,"308,614,522,317","600,188"
17/12/2011,#VALOR!,N/E,N/E,N/E
18/12/2011,#VALOR!,N/E,N/E,N/E
19/12/2011,"789,179",13.845,"343,751,161,580","435,581"
20/12/2011,"756,165",13.8542,"309,530,760,698","409,343"
21/12/2011,"843,470",13.772,"328,943,359,856","389,988"
22/12/2011,"888,447",13.8526,"355,555,573,142","400,199"
23/12/2011,"543,386",13.8169,"260,213,647,085","478,874"
24/12/2011,#VALOR!,N/E,N/E,N/E
25/12/2011,#VALOR!,N/E,N/E,N/E
26/12/2011,"1,029,418",13.8163,"284,065,809,166","275,948"
27/12/2011,"1,085,282",13.8483,"315,168,001,972","290,402"
28/12/2011,"897,197",13.9658,"293,862,503,363","327,534"
29/12/2011,"809,260",13.9904,"336,380,112,057","415,664"
30/12/2011,"572,649",13.9787,"338,265,810,521","590,704"
31/12/2011,#VALOR!,N/E,N/E,N/E
1/1/2012,#VALOR!,N/E,N/E,N/E
2/1/2012,"1,031,881",13.9476,"270,206,411,681","261,858"
3/1/2012,"1,044,263",13.9342,"253,772,514,803","243,016"
4/1/2012,"1,035,164",13.6882,"267,973,834,783","258,871"
5/1/2012,"900,279",13.7144,"277,719,055,262","308,481"
6/1/2012,"703,584",13.7409,"270,134,015,174","383,940"
7/1/2012,0,N/E,0,1
8/1/2012,#VALOR!,N/E,N/E,N/E
9/1/2012,"860,520",13.7228,"285,953,521,562","332,303"
10/1/2012,"919,642",13.7437,"288,227,894,325","313,413"
11/1/2012,"1,030,966",13.6204,"281,391,981,557","272,940"
12/1/2012,"948,381",13.6592,"303,981,581,633","320,527"
13/01/2012,"511,126",13.5982,"314,114,778,098","614,554"
14/01/2012,#VALOR!,N/E,N/E,N/E
15/01/2012,#VALOR!,N/E,N/E,N/E
16/01/2012,"667,964",13.6263,"272,839,976,505","408,465"
17/01/2012,"1,148,460",13.5401,"358,803,086,252","312,421"
18/01/2012,"950,603",13.4621,"265,200,060,878","278,981"
19/01/2012,"884,357",13.3267,"268,195,520,524","303,266"
20/01/2012,"639,967",13.2516,"274,702,779,875","429,245"
21/01/2012,#VALOR!,N/E,N/E,N/E
22/01/2012,#VALOR!,N/E,N/E,N/E
23/01/2012,"972,431",13.224,"304,022,839,548","312,642"
24/01/2012,"904,716",13.1383,"249,848,237,547","276,162"
25/01/2012,"1,026,856",13.1712,"296,729,424,574","288,969"
26/01/2012,"914,313",13.1319,"286,643,656,108","313,507"
27/01/2012,"651,605",12.9325,"314,623,413,958","482,844"
28/01/2012,#VALOR!,N/E,N/E,N/E
29/01/2012,#VALOR!,N/E,N/E,N/E
30/01/2012,"706,733",12.9504,"323,531,602,576","457,785"
31/01/2012,"668,249",13.0063,"390,496,252,689","584,357"
1/2/2012,"797,484",13.0077,"261,775,017,179","328,251"
2/2/2012,"758,688",12.89,"244,046,253,119","321,669"
3/2/2012,"567,166",12.8038,"276,769,133,999","487,986"
4/2/2012,#VALOR!,N/E,N/E,N/E
5/2/2012,#VALOR!,N/E,N/E,N/E
6/2/2012,#VALOR!,12.712,N/E,N/E
7/2/2012,"745,725",N/E,"298,817,929,225","400,708"
8/2/2012,"861,748",12.6472,"283,884,639,902","329,429"
9/2/2012,"842,858",12.6833,"286,692,104,797","340,143"
10/2/2012,"608,744",12.72,"300,573,509,306","493,760"
11/2/2012,"8,000",N/E,"8,000",1
12/2/2012,#VALOR!,N/E,N/E,N/E
13/02/2012,"876,443",12.7857,"315,018,857,103","359,429"
14/02/2012,"772,780",12.7392,"303,620,503,234","392,894"
15/02/2012,"584,225",12.7753,"281,353,209,627","481,584"
16/02/2012,"764,916",12.7658,"279,258,008,795","365,083"
17/02/2012,"644,956",12.8822,"307,752,321,011","477,168"
18/02/2012,"4,000",N/E,"4,000",1
19/02/2012,#VALOR!,N/E,N/E,N/E
20/02/2012,"843,543",12.7856,"290,236,874,804","344,069"
21/02/2012,"941,856",12.6793,"276,554,360,003","293,627"
22/02/2012,"909,138",12.7408,"270,929,577,164","298,007"
23/02/2012,"846,188",12.8296,"276,975,814,821","327,322"
24/02/2012,"644,367",12.8294,"310,189,362,474","481,386"
25/02/2012,#VALOR!,N/E,N/E,N/E
26/02/2012,#VALOR!,N/E,N/E,N/E
27/02/2012,"882,023",12.8675,"338,757,586,176","384,069"
28/02/2012,"660,038",12.8779,"303,208,375,009","459,380"
29/02/2012,"580,052",12.8575,"370,636,661,653","638,971"
1/3/2012,"778,435",12.7891,"288,250,559,674","370,295"
2/3/2012,"537,960",12.7764,"262,993,978,347","488,873"
3/3/2012,#VALOR!,N/E,N/E,N/E
4/3/2012,#VALOR!,N/E,N/E,N/E
5/3/2012,"773,277",12.7723,"296,022,095,904","382,815"
6/3/2012,"847,216",12.8339,"274,370,817,754","323,850"
7/3/2012,"824,525",12.9777,"264,970,218,119","321,361"
8/3/2012,"804,387",12.9469,"280,445,642,547","348,645"
9/3/2012,"582,543",12.784,"297,272,660,802","510,302"
10/3/2012,#VALOR!,N/E,N/E,N/E
11/3/2012,#VALOR!,N/E,N/E,N/E
12/3/2012,"841,331",12.6299,"305,995,600,339","363,704"
13/03/2012,"950,949",12.715,"310,625,487,180","326,648"
14/03/2012,"706,176",12.6336,"292,710,784,379","414,501"
15/03/2012,"564,039",12.6719,"307,027,826,247","544,338"
16/03/2012,"549,489",12.6591,"304,905,739,632","554,890"
17/03/2012,#VALOR!,N/E,N/E,N/E
18/03/2012,#VALOR!,N/E,N/E,N/E
19/03/2012,#VALOR!,12.6645,N/E,N/E
20/03/2012,"839,564",N/E,"343,272,583,620","408,870"
21/03/2012,"904,047",12.6935,"306,083,313,524","338,570"
22/03/2012,"779,474",12.6833,"289,050,774,398","370,828"
23/03/2012,"596,997",12.833,"295,951,071,209","495,733"
24/03/2012,#VALOR!,N/E,N/E,N/E
25/03/2012,"7,534",N/E,"6,984,049",927
26/03/2012,"944,854",12.8035,"333,588,247,009","353,058"
27/03/2012,"949,858",12.6795,"316,075,621,883","332,761"
28/03/2012,"871,396",12.6706,"312,642,935,468","358,784"
29/03/2012,"808,501",12.8039,"383,476,165,036","474,305"
30/03/2012,"474,494",12.8489,"378,250,188,924","797,166"
31/03/2012,#VALOR!,N/E,N/E,N/E
1/4/2012,#VALOR!,N/E,N/E,N/E
2/4/2012,"754,376",12.8093,"325,175,362,184","431,052"
3/4/2012,"739,026",12.7691,"283,182,832,927","383,184"
4/4/2012,"548,105",12.7317,"283,666,420,452","517,540"
5/4/2012,#VALOR!,12.8155,N/E,N/E
6/4/2012,#VALOR!,N/E,N/E,N/E
7/4/2012,#VALOR!,N/E,N/E,N/E
8/4/2012,#VALOR!,N/E,N/E,N/E
9/4/2012,"788,117",N/E,"316,683,669,250","401,823"
10/4/2012,"801,843",12.9902,"291,073,736,817","363,006"
11/4/2012,"896,829",13.1568,"287,527,712,998","320,605"
12/4/2012,"821,434",13.1324,"311,637,909,195","379,383"
13/04/2012,"426,532",13.0736,"293,314,682,236","687,674"
14/04/2012,#VALOR!,N/E,N/E,N/E
15/04/2012,#VALOR!,N/E,N/E,N/E
16/04/2012,"673,468",13.1458,"322,509,038,527","478,878"
17/04/2012,"882,932",13.2168,"310,083,809,717","351,198"
18/04/2012,"811,156",13.0816,"259,160,165,434","319,495"
19/04/2012,"752,635",13.1322,"260,255,008,301","345,792"
20/04/2012,"542,572",13.2288,"271,638,247,226","500,649"
21/04/2012,#VALOR!,N/E,N/E,N/E
22/04/2012,#VALOR!,N/E,N/E,N/E
23/04/2012,"740,664",13.1171,"267,645,765,616","361,359"
24/04/2012,"919,072",13.2087,"296,981,611,047","323,132"
25/04/2012,"845,222",13.1392,"287,591,175,179","340,255"
26/04/2012,"813,757",13.1667,"322,931,133,711","396,840"
27/04/2012,"504,940",13.2093,"337,043,684,712","667,492"
28/04/2012,#VALOR!,N/E,N/E,N/E
29/04/2012,#VALOR!,N/E,N/E,N/E
30/04/2012,"519,141",13.0141,"363,937,732,886","701,038"
1/5/2012,#VALOR!,12.9942,N/E,N/E
2/5/2012,"728,579",N/E,"298,690,337,160","409,963"
3/5/2012,"657,096",12.9629,"262,671,586,549","399,746"
4/5/2012,"460,853",12.9725,"253,838,751,715","550,802"
5/5/2012,#VALOR!,N/E,N/E,N/E
6/5/2012,#VALOR!,N/E,N/E,N/E
7/5/2012,"693,603",13.1344,"270,688,263,872","390,264"
8/5/2012,"738,365",13.1659,"255,897,339,955","346,573"
9/5/2012,"704,500",13.3374,"254,926,800,218","361,855"
10/5/2012,"826,497",13.515,"282,371,028,664","341,648"
11/5/2012,"610,323",13.447,"309,734,465,509","507,493"
12/5/2012,#VALOR!,N/E,N/E,N/E
13/05/2012,#VALOR!,N/E,N/E,N/E
14/05/2012,"651,410",13.4929,"304,252,815,196","467,068"
15/05/2012,"547,987",13.6739,"289,925,720,540","529,074"
16/05/2012,"749,784",13.7302,"278,370,057,415","371,267"
17/05/2012,"808,190",13.7747,"312,249,204,177","386,356"
18/05/2012,"548,818",13.7994,"277,801,289,139","506,181"
19/05/2012,#VALOR!,N/E,N/E,N/E
20/05/2012,#VALOR!,N/E,N/E,N/E
21/05/2012,"731,289",13.7809,"270,817,682,024","370,329"
22/05/2012,"830,606",13.7935,"267,244,979,802","321,747"
23/05/2012,"751,007",13.7203,"238,682,892,702","317,817"
24/05/2012,"694,575",14.0335,"248,134,035,202","357,246"
25/05/2012,"531,742",14.004,"281,680,149,152","529,731"
26/05/2012,#VALOR!,N/E,N/E,N/E
27/05/2012,#VALOR!,N/E,N/E,N/E
28/05/2012,"656,496",14.0156,"248,783,574,543","378,957"
29/05/2012,"750,198",13.9439,"289,637,772,825","386,082"
30/05/2012,"548,417",13.9169,"276,003,837,303","503,274"
31/05/2012,"495,172",14.0749,"341,030,131,521","688,711"
1/6/2012,"566,377",14.3047,"287,221,595,689","507,121"
2/6/2012,#VALOR!,N/E,N/E,N/E
3/6/2012,#VALOR!,N/E,N/E,N/E
4/6/2012,"717,336",14.3949,"286,177,454,372","398,945"
5/6/2012,"694,500",14.2443,"261,063,252,324","375,901"
6/6/2012,"733,228",14.2319,"247,266,335,642","337,230"
7/6/2012,"704,854",14.1116,"266,816,312,541","378,541"
8/6/2012,"510,157",13.9355,"273,863,548,488","536,822"
9/6/2012,1,N/E,2,2
10/6/2012,#VALOR!,N/E,N/E,N/E
11/6/2012,"725,606",14.0351,"295,426,155,319","407,144"
12/6/2012,"897,397",13.9625,"305,241,590,739","340,141"
13/06/2012,"780,261",14.006,"267,478,037,286","342,806"
14/06/2012,"602,798",13.97,"290,826,607,678","482,461"
15/06/2012,"410,232",13.9974,"302,836,714,566","738,209"
16/06/2012,#VALOR!,N/E,N/E,N/E
17/06/2012,#VALOR!,N/E,N/E,N/E
18/06/2012,"747,997",13.9115,"314,499,816,368","420,456"
19/06/2012,"847,630",13.9154,"302,451,252,385","356,820"
20/06/2012,"901,169",13.7033,"310,939,212,708","345,040"
21/06/2012,"730,904",13.7257,"270,895,751,116","370,631"
22/06/2012,"537,895",13.7668,"278,524,650,871","517,805"
23/06/2012,"4,000",N/E,"4,000",1
24/06/2012,#VALOR!,N/E,N/E,N/E
25/06/2012,"731,116",13.849,"277,247,264,430","379,211"
26/06/2012,"637,551",13.9542,"228,742,548,584","358,783"
27/06/2012,"657,695",13.8616,"241,333,346,240","366,938"
28/06/2012,"563,970",13.6652,"267,790,363,465","474,831"
29/06/2012,"406,369",13.653,"354,612,675,097","872,638"
30/06/2012,#VALOR!,N/E,N/E,N/E
1/7/2012,#VALOR!,N/E,N/E,N/E
2/7/2012,"587,237",13.4084,"276,243,935,441","470,413"
3/7/2012,"612,271",13.397,"224,672,230,783","366,949"
4/7/2012,"503,819",13.3174,"174,514,223,097","346,383"
5/7/2012,"604,971",13.3617,"238,863,601,641","394,835"
6/7/2012,"441,575",13.3508,"234,118,893,836","530,190"
7/7/2012,#VALOR!,N/E,N/E,N/E
8/7/2012,#VALOR!,N/E,N/E,N/E
9/7/2012,"681,951",13.4925,"266,268,644,290","390,451"
10/7/2012,"725,405",13.4533,"270,768,198,952","373,265"
11/7/2012,"669,385",13.2924,"225,060,619,633","336,220"
12/7/2012,"626,803",13.3241,"256,915,172,297","409,882"
13/07/2012,"329,874",13.4795,"248,160,650,054","752,289"
14/07/2012,#VALOR!,N/E,N/E,N/E
15/07/2012,#VALOR!,N/E,N/E,N/E
16/07/2012,"552,924",13.3449,"260,650,118,199","471,403"
17/07/2012,"751,288",13.2832,"274,337,892,127","365,157"
18/07/2012,"628,239",13.2226,"209,924,153,628","334,147"
