Date,montoSpei,numSpei,tc
10/5/2021,"409,076,520,771","4,795,401",19.9223
11/5/2021,"454,951,528,591","4,367,318",19.886
12/5/2021,"423,187,914,423","4,617,181",19.8848
13/05/2021,"476,152,172,607","5,542,952",20.094
14/05/2021,"538,092,279,968","9,236,008",20.0495
15/05/2021,"10,872,652,009","4,514,633",N/E
16/05/2021,"4,684,912,016","2,830,116",N/E
17/05/2021,"578,431,879,261","5,795,608",19.8487
18/05/2021,"438,864,229,406","4,727,262",19.8028
19/05/2021,"368,335,728,821","4,404,781",19.8313
20/05/2021,"452,415,393,102","4,886,357",19.8143
21/05/2021,"437,276,812,978","6,040,275",19.881
22/05/2021,"8,044,216,856","3,200,598",N/E
23/05/2021,"3,473,861,859","2,189,500",N/E
24/05/2021,"429,513,221,964","4,829,186",19.951
25/05/2021,"422,114,865,064","4,754,773",19.872
26/05/2021,"439,459,701,262","4,657,871",19.8903
27/05/2021,"507,224,402,793","5,070,220",19.8783
28/05/2021,"550,985,623,601","8,220,481",19.9487
29/05/2021,"10,965,229,839","3,955,130",N/E
30/05/2021,"4,525,684,979","2,675,459",N/E
31/05/2021,"580,650,059,186","8,099,170",19.9442
1/6/2021,"460,767,750,226","5,943,081",19.9213
2/6/2021,"402,417,237,044","4,882,190",19.8927
3/6/2021,"455,012,135,007","5,089,923",19.9277
4/6/2021,"475,328,715,080","6,509,741",20.0605
5/6/2021,"8,837,397,264","3,482,659",N/E
6/6/2021,"3,311,027,856","2,161,729",N/E
7/6/2021,"467,906,091,434","5,004,249",19.9328
8/6/2021,"459,892,997,354","4,520,381",19.797
9/6/2021,"422,074,939,469","4,508,510",19.7728
10/6/2021,"486,155,004,959","5,013,078",19.6897
11/6/2021,"481,821,133,750","6,280,345",19.7002
12/6/2021,"8,495,537,023","3,435,757",N/E
13/06/2021,"3,653,721,855","2,330,379",N/E
14/06/2021,"516,736,154,178","6,672,729",19.8823
15/06/2021,"493,416,409,628","7,799,766",19.9065
16/06/2021,"457,901,024,477","5,402,590",20.1235
17/06/2021,"529,290,450,659","5,461,666",20.0588
18/06/2021,"460,148,224,108","6,555,218",20.4292
19/06/2021,"8,378,232,958","3,555,777",N/E
20/06/2021,"3,411,778,970","2,329,312",N/E
21/06/2021,"500,180,957,864","5,097,032",20.7002
22/06/2021,"412,441,375,336","4,530,232",20.6
23/06/2021,"413,354,564,833","4,451,929",20.5712
24/06/2021,"454,458,775,706","4,709,694",20.2505
25/06/2021,"506,715,905,659","6,370,462",20.0483
26/06/2021,"8,793,658,074","3,438,647",N/E
27/06/2021,"3,418,628,478","2,237,741",N/E
28/06/2021,"546,620,903,710","5,399,084",19.793
29/06/2021,"522,422,727,261","6,427,385",19.8027
30/06/2021,"651,368,304,254","8,425,622",19.8157
1/7/2021,"485,991,842,661","6,507,685",19.9062
2/7/2021,"453,318,821,644","6,975,253",20.0368
3/7/2021,"8,912,604,171","3,775,163",N/E
4/7/2021,"4,048,456,115","2,557,496",N/E
5/7/2021,"423,909,532,438","5,580,423",19.8817
6/7/2021,"424,771,315,162","4,865,382",19.8532
7/7/2021,"413,583,169,016","4,816,794",19.9658
8/7/2021,"411,354,786,590","4,920,131",19.9915
9/7/2021,"445,191,379,404","6,520,208",20.007
10/7/2021,"8,610,632,298","3,526,645",N/E
